"{""Age"":""Age"",""Country"":""COUNTRY_CODE""}"
"{""Age"":""22"",""Country"":""JOR""}"
"{""Age"":""30"",""Country"":""JOR""}"
"{""Age"":""44"",""Country"":""JOR""}"
"{""Age"":""18"",""Country"":""JOR""}"
"{""Age"":""32"",""Country"":""JOR""}"
"{""Age"":""43"",""Country"":""JOR""}"
"{""Age"":""43"",""Country"":""JOR""}"
"{""Age"":""26"",""Country"":""JOR""}"
"{""Age"":""29"",""Country"":""JOR""}"
"{""Age"":""18"",""Country"":""JOR""}"
"{""Age"":""41"",""Country"":""JOR""}"
"{""Age"":""45"",""Country"":""JOR""}"
"{""Age"":""46"",""Country"":""JOR""}"
"{""Age"":""25"",""Country"":""JOR""}"
"{""Age"":""45"",""Country"":""JOR""}"
"{""Age"":""41"",""Country"":""JOR""}"
"{""Age"":""21"",""Country"":""JOR""}"
"{""Age"":""43"",""Country"":""JOR""}"
"{""Age"":""27"",""Country"":""JOR""}"
"{""Age"":""69"",""Country"":""JOR""}"
"{""Age"":""20"",""Country"":""JOR""}"
"{""Age"":""20"",""Country"":""JOR""}"
"{""Age"":""36"",""Country"":""JOR""}"
"{""Age"":""29"",""Country"":""JOR""}"
"{""Age"":""24"",""Country"":""JOR""}"
"{""Age"":""23"",""Country"":""JOR""}"
"{""Age"":""42"",""Country"":""JOR""}"
"{""Age"":""23"",""Country"":""JOR""}"
"{""Age"":""29"",""Country"":""JOR""}"
"{""Age"":""25"",""Country"":""JOR""}"
"{""Age"":""50"",""Country"":""JOR""}"
"{""Age"":""25"",""Country"":""JOR""}"
"{""Age"":""29"",""Country"":""JOR""}"
"{""Age"":""23"",""Country"":""JOR""}"
"{""Age"":""63"",""Country"":""JOR""}"
"{""Age"":""37"",""Country"":""JOR""}"
"{""Age"":""29"",""Country"":""JOR""}"
"{""Age"":""38"",""Country"":""JOR""}"
"{""Age"":""47"",""Country"":""JOR""}"
"{""Age"":""19"",""Country"":""JOR""}"
"{""Age"":""43"",""Country"":""JOR""}"
"{""Age"":""23"",""Country"":""JOR""}"
"{""Age"":""24"",""Country"":""JOR""}"
"{""Age"":""40"",""Country"":""JOR""}"
"{""Age"":""39"",""Country"":""JOR""}"
"{""Age"":""25"",""Country"":""JOR""}"
"{""Age"":""31"",""Country"":""JOR""}"
"{""Age"":""27"",""Country"":""JOR""}"
"{""Age"":""60"",""Country"":""JOR""}"
"{""Age"":""44"",""Country"":""JOR""}"
"{""Age"":""22"",""Country"":""JOR""}"
"{""Age"":""19"",""Country"":""JOR""}"
"{""Age"":""20"",""Country"":""JOR""}"
"{""Age"":""40"",""Country"":""JOR""}"
"{""Age"":""41"",""Country"":""JOR""}"
"{""Age"":""59"",""Country"":""JOR""}"
"{""Age"":""42"",""Country"":""JOR""}"
"{""Age"":""27"",""Country"":""JOR""}"
"{""Age"":""24"",""Country"":""JOR""}"
"{""Age"":""58"",""Country"":""JOR""}"
"{""Age"":""20"",""Country"":""JOR""}"
"{""Age"":""36"",""Country"":""JOR""}"
"{""Age"":""27"",""Country"":""JOR""}"
"{""Age"":""36"",""Country"":""JOR""}"
"{""Age"":""28"",""Country"":""JOR""}"
"{""Age"":""28"",""Country"":""JOR""}"
"{""Age"":""34"",""Country"":""JOR""}"
"{""Age"":""37"",""Country"":""JOR""}"
"{""Age"":""39"",""Country"":""JOR""}"
"{""Age"":""64"",""Country"":""JOR""}"
"{""Age"":""57"",""Country"":""JOR""}"
"{""Age"":""31"",""Country"":""JOR""}"
"{""Age"":""36"",""Country"":""JOR""}"
"{""Age"":""47"",""Country"":""JOR""}"
"{""Age"":""35"",""Country"":""JOR""}"
"{""Age"":""48"",""Country"":""JOR""}"
"{""Age"":""31"",""Country"":""JOR""}"
"{""Age"":""40"",""Country"":""JOR""}"
"{""Age"":""26"",""Country"":""JOR""}"
"{""Age"":""26"",""Country"":""JOR""}"
"{""Age"":""70"",""Country"":""JOR""}"
"{""Age"":""23"",""Country"":""JOR""}"
"{""Age"":""21"",""Country"":""JOR""}"
"{""Age"":""35"",""Country"":""JOR""}"
"{""Age"":""31"",""Country"":""JOR""}"
"{""Age"":""18"",""Country"":""JOR""}"
"{""Age"":""32"",""Country"":""JOR""}"
"{""Age"":""21"",""Country"":""JOR""}"
"{""Age"":""42"",""Country"":""JOR""}"
"{""Age"":""30"",""Country"":""JOR""}"
"{""Age"":""41"",""Country"":""JOR""}"
"{""Age"":""60"",""Country"":""JOR""}"
"{""Age"":""18"",""Country"":""JOR""}"
"{""Age"":""20"",""Country"":""JOR""}"
"{""Age"":""26"",""Country"":""JOR""}"
"{""Age"":""41"",""Country"":""JOR""}"
"{""Age"":""34"",""Country"":""JOR""}"
"{""Age"":""23"",""Country"":""JOR""}"
"{""Age"":""33"",""Country"":""JOR""}"
"{""Age"":""40"",""Country"":""JOR""}"
"{""Age"":""34"",""Country"":""JOR""}"
"{""Age"":""40"",""Country"":""JOR""}"
"{""Age"":""27"",""Country"":""JOR""}"
"{""Age"":""24"",""Country"":""JOR""}"
"{""Age"":""23"",""Country"":""JOR""}"
"{""Age"":""32"",""Country"":""JOR""}"
"{""Age"":""43"",""Country"":""JOR""}"
"{""Age"":""26"",""Country"":""JOR""}"
"{""Age"":""44"",""Country"":""JOR""}"
"{""Age"":""29"",""Country"":""JOR""}"
"{""Age"":""21"",""Country"":""JOR""}"
"{""Age"":""27"",""Country"":""JOR""}"
"{""Age"":""19"",""Country"":""JOR""}"
"{""Age"":""28"",""Country"":""JOR""}"
"{""Age"":""28"",""Country"":""JOR""}"
"{""Age"":""20"",""Country"":""JOR""}"
"{""Age"":""29"",""Country"":""JOR""}"
"{""Age"":""37"",""Country"":""JOR""}"
"{""Age"":""19"",""Country"":""JOR""}"
"{""Age"":""21"",""Country"":""JOR""}"
"{""Age"":""54"",""Country"":""JOR""}"
"{""Age"":""40"",""Country"":""JOR""}"
"{""Age"":""20"",""Country"":""JOR""}"
"{""Age"":""49"",""Country"":""JOR""}"
"{""Age"":""25"",""Country"":""JOR""}"
"{""Age"":""26"",""Country"":""JOR""}"
"{""Age"":""22"",""Country"":""JOR""}"
"{""Age"":""28"",""Country"":""JOR""}"
"{""Age"":""18"",""Country"":""JOR""}"
"{""Age"":""37"",""Country"":""JOR""}"
"{""Age"":""57"",""Country"":""JOR""}"
"{""Age"":""67"",""Country"":""JOR""}"
"{""Age"":""54"",""Country"":""JOR""}"
"{""Age"":""31"",""Country"":""JOR""}"
"{""Age"":""27"",""Country"":""JOR""}"
"{""Age"":""52"",""Country"":""JOR""}"
"{""Age"":""55"",""Country"":""JOR""}"
"{""Age"":""32"",""Country"":""JOR""}"
"{""Age"":""43"",""Country"":""JOR""}"
"{""Age"":""24"",""Country"":""JOR""}"
"{""Age"":""29"",""Country"":""JOR""}"
"{""Age"":""51"",""Country"":""JOR""}"
"{""Age"":""44"",""Country"":""JOR""}"
"{""Age"":""59"",""Country"":""JOR""}"
"{""Age"":""45"",""Country"":""JOR""}"
"{""Age"":""31"",""Country"":""JOR""}"
"{""Age"":""43"",""Country"":""JOR""}"
"{""Age"":""56"",""Country"":""JOR""}"
"{""Age"":""41"",""Country"":""JOR""}"
"{""Age"":""21"",""Country"":""JOR""}"
"{""Age"":""23"",""Country"":""JOR""}"
"{""Age"":""37"",""Country"":""JOR""}"
"{""Age"":""23"",""Country"":""JOR""}"
"{""Age"":""26"",""Country"":""JOR""}"
"{""Age"":""23"",""Country"":""JOR""}"
"{""Age"":""48"",""Country"":""JOR""}"
"{""Age"":""34"",""Country"":""JOR""}"
"{""Age"":""65"",""Country"":""JOR""}"
"{""Age"":""40"",""Country"":""JOR""}"
"{""Age"":""37"",""Country"":""JOR""}"
"{""Age"":""48"",""Country"":""JOR""}"
"{""Age"":""34"",""Country"":""JOR""}"
"{""Age"":""32"",""Country"":""JOR""}"
"{""Age"":""33"",""Country"":""JOR""}"
"{""Age"":""38"",""Country"":""JOR""}"
"{""Age"":""28"",""Country"":""JOR""}"
"{""Age"":""45"",""Country"":""JOR""}"
"{""Age"":""61"",""Country"":""JOR""}"
"{""Age"":""41"",""Country"":""JOR""}"
"{""Age"":""43"",""Country"":""JOR""}"
"{""Age"":""29"",""Country"":""JOR""}"
"{""Age"":""56"",""Country"":""JOR""}"
"{""Age"":""20"",""Country"":""JOR""}"
"{""Age"":""38"",""Country"":""JOR""}"
"{""Age"":""31"",""Country"":""JOR""}"
"{""Age"":""36"",""Country"":""JOR""}"
"{""Age"":""34"",""Country"":""JOR""}"
"{""Age"":""23"",""Country"":""JOR""}"
"{""Age"":""19"",""Country"":""JOR""}"
"{""Age"":""60"",""Country"":""JOR""}"
"{""Age"":""62"",""Country"":""JOR""}"
"{""Age"":""32"",""Country"":""JOR""}"
"{""Age"":""20"",""Country"":""JOR""}"
"{""Age"":""26"",""Country"":""JOR""}"
"{""Age"":""22"",""Country"":""JOR""}"
"{""Age"":""22"",""Country"":""JOR""}"
"{""Age"":""22"",""Country"":""JOR""}"
"{""Age"":""27"",""Country"":""JOR""}"
"{""Age"":""33"",""Country"":""JOR""}"
"{""Age"":""36"",""Country"":""JOR""}"
"{""Age"":""38"",""Country"":""JOR""}"
"{""Age"":""22"",""Country"":""JOR""}"
"{""Age"":""26"",""Country"":""JOR""}"
"{""Age"":""67"",""Country"":""JOR""}"
"{""Age"":""67"",""Country"":""JOR""}"
"{""Age"":""27"",""Country"":""JOR""}"
"{""Age"":""38"",""Country"":""JOR""}"
"{""Age"":""35"",""Country"":""JOR""}"
"{""Age"":""42"",""Country"":""JOR""}"
"{""Age"":""48"",""Country"":""JOR""}"
"{""Age"":""39"",""Country"":""JOR""}"
"{""Age"":""28"",""Country"":""JOR""}"
"{""Age"":""26"",""Country"":""JOR""}"
"{""Age"":""31"",""Country"":""JOR""}"
"{""Age"":""26"",""Country"":""JOR""}"
"{""Age"":""44"",""Country"":""JOR""}"
"{""Age"":""51"",""Country"":""JOR""}"
"{""Age"":""35"",""Country"":""JOR""}"
"{""Age"":""24"",""Country"":""JOR""}"
"{""Age"":""34"",""Country"":""JOR""}"
"{""Age"":""21"",""Country"":""JOR""}"
"{""Age"":""34"",""Country"":""JOR""}"
"{""Age"":""22"",""Country"":""JOR""}"
"{""Age"":""34"",""Country"":""JOR""}"
"{""Age"":""28"",""Country"":""JOR""}"
"{""Age"":""19"",""Country"":""JOR""}"
"{""Age"":""25"",""Country"":""JOR""}"
"{""Age"":""19"",""Country"":""JOR""}"
"{""Age"":""18"",""Country"":""JOR""}"
"{""Age"":""23"",""Country"":""JOR""}"
"{""Age"":""25"",""Country"":""JOR""}"
"{""Age"":""18"",""Country"":""JOR""}"
"{""Age"":""22"",""Country"":""JOR""}"
"{""Age"":""18"",""Country"":""JOR""}"
"{""Age"":""18"",""Country"":""JOR""}"
"{""Age"":""18"",""Country"":""JOR""}"
"{""Age"":""19"",""Country"":""JOR""}"
"{""Age"":""33"",""Country"":""JOR""}"
"{""Age"":""60"",""Country"":""JOR""}"
"{""Age"":""37"",""Country"":""JOR""}"
"{""Age"":""40"",""Country"":""JOR""}"
"{""Age"":""20"",""Country"":""JOR""}"
"{""Age"":""27"",""Country"":""JOR""}"
"{""Age"":""24"",""Country"":""JOR""}"
"{""Age"":""34"",""Country"":""JOR""}"
"{""Age"":""35"",""Country"":""JOR""}"
"{""Age"":""25"",""Country"":""JOR""}"
"{""Age"":""45"",""Country"":""JOR""}"
"{""Age"":""62"",""Country"":""JOR""}"
"{""Age"":""20"",""Country"":""JOR""}"
"{""Age"":""69"",""Country"":""JOR""}"
"{""Age"":""38"",""Country"":""JOR""}"
"{""Age"":""18"",""Country"":""JOR""}"
"{""Age"":""38"",""Country"":""JOR""}"
"{""Age"":""30"",""Country"":""JOR""}"
"{""Age"":""45"",""Country"":""JOR""}"
"{""Age"":""25"",""Country"":""JOR""}"
"{""Age"":""35"",""Country"":""JOR""}"
"{""Age"":""44"",""Country"":""JOR""}"
"{""Age"":""58"",""Country"":""JOR""}"
"{""Age"":""57"",""Country"":""JOR""}"
"{""Age"":""45"",""Country"":""JOR""}"
"{""Age"":""39"",""Country"":""JOR""}"
"{""Age"":""35"",""Country"":""JOR""}"
"{""Age"":""61"",""Country"":""JOR""}"
"{""Age"":""34"",""Country"":""JOR""}"
"{""Age"":""38"",""Country"":""JOR""}"
"{""Age"":""37"",""Country"":""JOR""}"
"{""Age"":""27"",""Country"":""JOR""}"
"{""Age"":""28"",""Country"":""JOR""}"
"{""Age"":""39"",""Country"":""JOR""}"
"{""Age"":""22"",""Country"":""JOR""}"
"{""Age"":""44"",""Country"":""JOR""}"
"{""Age"":""37"",""Country"":""JOR""}"
"{""Age"":""23"",""Country"":""JOR""}"
"{""Age"":""28"",""Country"":""JOR""}"
"{""Age"":""66"",""Country"":""JOR""}"
"{""Age"":""53"",""Country"":""JOR""}"
"{""Age"":""38"",""Country"":""JOR""}"
"{""Age"":""20"",""Country"":""JOR""}"
"{""Age"":""47"",""Country"":""JOR""}"
"{""Age"":""50"",""Country"":""JOR""}"
"{""Age"":""73"",""Country"":""JOR""}"
"{""Age"":""81"",""Country"":""JOR""}"
"{""Age"":""59"",""Country"":""JOR""}"
"{""Age"":""45"",""Country"":""JOR""}"
"{""Age"":""34"",""Country"":""JOR""}"
"{""Age"":""30"",""Country"":""JOR""}"
"{""Age"":""33"",""Country"":""JOR""}"
"{""Age"":""50"",""Country"":""JOR""}"
"{""Age"":""40"",""Country"":""JOR""}"
"{""Age"":""37"",""Country"":""JOR""}"
"{""Age"":""41"",""Country"":""JOR""}"
"{""Age"":""48"",""Country"":""JOR""}"
"{""Age"":""65"",""Country"":""JOR""}"
"{""Age"":""21"",""Country"":""JOR""}"
"{""Age"":""36"",""Country"":""JOR""}"
"{""Age"":""37"",""Country"":""JOR""}"
"{""Age"":""33"",""Country"":""JOR""}"
"{""Age"":""26"",""Country"":""JOR""}"
"{""Age"":""57"",""Country"":""JOR""}"
"{""Age"":""35"",""Country"":""JOR""}"
"{""Age"":""35"",""Country"":""JOR""}"
"{""Age"":""33"",""Country"":""JOR""}"
"{""Age"":""27"",""Country"":""JOR""}"
"{""Age"":""65"",""Country"":""JOR""}"
"{""Age"":""18"",""Country"":""JOR""}"
"{""Age"":""43"",""Country"":""JOR""}"
"{""Age"":""26"",""Country"":""JOR""}"
"{""Age"":""20"",""Country"":""JOR""}"
"{""Age"":""19"",""Country"":""JOR""}"
"{""Age"":""26"",""Country"":""JOR""}"
"{""Age"":""27"",""Country"":""JOR""}"
"{""Age"":""22"",""Country"":""JOR""}"
"{""Age"":""38"",""Country"":""JOR""}"
"{""Age"":""22"",""Country"":""JOR""}"
"{""Age"":""23"",""Country"":""JOR""}"
"{""Age"":""23"",""Country"":""JOR""}"
"{""Age"":""21"",""Country"":""JOR""}"
"{""Age"":""35"",""Country"":""JOR""}"
"{""Age"":""46"",""Country"":""JOR""}"
"{""Age"":""69"",""Country"":""JOR""}"
"{""Age"":""18"",""Country"":""JOR""}"
"{""Age"":""22"",""Country"":""JOR""}"
"{""Age"":""21"",""Country"":""JOR""}"
"{""Age"":""36"",""Country"":""JOR""}"
"{""Age"":""25"",""Country"":""JOR""}"
"{""Age"":""23"",""Country"":""JOR""}"
"{""Age"":""25"",""Country"":""JOR""}"
"{""Age"":""23"",""Country"":""JOR""}"
"{""Age"":""33"",""Country"":""JOR""}"
"{""Age"":""22"",""Country"":""JOR""}"
"{""Age"":""23"",""Country"":""JOR""}"
"{""Age"":""48"",""Country"":""JOR""}"
"{""Age"":""48"",""Country"":""JOR""}"
"{""Age"":""50"",""Country"":""JOR""}"
"{""Age"":""60"",""Country"":""JOR""}"
"{""Age"":""71"",""Country"":""JOR""}"
"{""Age"":""39"",""Country"":""JOR""}"
"{""Age"":""49"",""Country"":""JOR""}"
"{""Age"":""51"",""Country"":""JOR""}"
"{""Age"":""37"",""Country"":""JOR""}"
"{""Age"":""55"",""Country"":""JOR""}"
"{""Age"":""50"",""Country"":""JOR""}"
"{""Age"":""34"",""Country"":""JOR""}"
"{""Age"":""39"",""Country"":""JOR""}"
"{""Age"":""38"",""Country"":""JOR""}"
"{""Age"":""75"",""Country"":""JOR""}"
"{""Age"":""52"",""Country"":""JOR""}"
"{""Age"":""44"",""Country"":""JOR""}"
"{""Age"":""28"",""Country"":""JOR""}"
"{""Age"":""43"",""Country"":""JOR""}"
"{""Age"":""25"",""Country"":""JOR""}"
"{""Age"":""32"",""Country"":""JOR""}"
"{""Age"":""33"",""Country"":""JOR""}"
"{""Age"":""19"",""Country"":""JOR""}"
"{""Age"":""43"",""Country"":""JOR""}"
"{""Age"":""26"",""Country"":""JOR""}"
"{""Age"":""22"",""Country"":""JOR""}"
"{""Age"":""28"",""Country"":""JOR""}"
"{""Age"":""35"",""Country"":""JOR""}"
"{""Age"":""23"",""Country"":""JOR""}"
"{""Age"":""30"",""Country"":""JOR""}"
"{""Age"":""28"",""Country"":""JOR""}"
"{""Age"":""36"",""Country"":""JOR""}"
"{""Age"":""18"",""Country"":""JOR""}"
"{""Age"":""48"",""Country"":""JOR""}"
"{""Age"":""50"",""Country"":""JOR""}"
"{""Age"":""43"",""Country"":""JOR""}"
"{""Age"":""30"",""Country"":""JOR""}"
"{""Age"":""25"",""Country"":""JOR""}"
"{""Age"":""45"",""Country"":""JOR""}"
"{""Age"":""21"",""Country"":""JOR""}"
"{""Age"":""33"",""Country"":""JOR""}"
"{""Age"":""22"",""Country"":""JOR""}"
"{""Age"":""28"",""Country"":""JOR""}"
"{""Age"":""37"",""Country"":""JOR""}"
"{""Age"":""23"",""Country"":""JOR""}"
"{""Age"":""31"",""Country"":""JOR""}"
"{""Age"":""37"",""Country"":""JOR""}"
"{""Age"":""22"",""Country"":""JOR""}"
"{""Age"":""32"",""Country"":""JOR""}"
"{""Age"":""40"",""Country"":""JOR""}"
"{""Age"":""28"",""Country"":""JOR""}"
"{""Age"":""18"",""Country"":""JOR""}"
"{""Age"":""36"",""Country"":""JOR""}"
"{""Age"":""56"",""Country"":""JOR""}"
"{""Age"":""23"",""Country"":""JOR""}"
"{""Age"":""31"",""Country"":""JOR""}"
"{""Age"":""27"",""Country"":""JOR""}"
"{""Age"":""42"",""Country"":""JOR""}"
"{""Age"":""45"",""Country"":""JOR""}"
"{""Age"":""62"",""Country"":""JOR""}"
"{""Age"":""34"",""Country"":""JOR""}"
"{""Age"":""64"",""Country"":""JOR""}"
"{""Age"":""59"",""Country"":""JOR""}"
"{""Age"":""77"",""Country"":""JOR""}"
"{""Age"":""40"",""Country"":""JOR""}"
"{""Age"":""39"",""Country"":""JOR""}"
"{""Age"":""58"",""Country"":""JOR""}"
"{""Age"":""30"",""Country"":""JOR""}"
"{""Age"":""25"",""Country"":""JOR""}"
"{""Age"":""28"",""Country"":""JOR""}"
"{""Age"":""26"",""Country"":""JOR""}"
"{""Age"":""62"",""Country"":""JOR""}"
"{""Age"":""19"",""Country"":""JOR""}"
"{""Age"":""24"",""Country"":""JOR""}"
"{""Age"":""26"",""Country"":""JOR""}"
"{""Age"":""36"",""Country"":""JOR""}"
"{""Age"":""21"",""Country"":""JOR""}"
"{""Age"":""48"",""Country"":""JOR""}"
"{""Age"":""18"",""Country"":""JOR""}"
"{""Age"":""36"",""Country"":""JOR""}"
"{""Age"":""22"",""Country"":""JOR""}"
"{""Age"":""50"",""Country"":""JOR""}"
"{""Age"":""54"",""Country"":""JOR""}"
"{""Age"":""32"",""Country"":""JOR""}"
"{""Age"":""18"",""Country"":""JOR""}"
"{""Age"":""30"",""Country"":""JOR""}"
"{""Age"":""24"",""Country"":""JOR""}"
"{""Age"":""29"",""Country"":""JOR""}"
"{""Age"":""35"",""Country"":""JOR""}"
"{""Age"":""48"",""Country"":""JOR""}"
"{""Age"":""31"",""Country"":""JOR""}"
"{""Age"":""32"",""Country"":""JOR""}"
"{""Age"":""48"",""Country"":""JOR""}"
"{""Age"":""22"",""Country"":""JOR""}"
"{""Age"":""20"",""Country"":""JOR""}"
"{""Age"":""53"",""Country"":""JOR""}"
"{""Age"":""18"",""Country"":""JOR""}"
"{""Age"":""25"",""Country"":""JOR""}"
"{""Age"":""23"",""Country"":""JOR""}"
"{""Age"":""20"",""Country"":""JOR""}"
"{""Age"":""48"",""Country"":""JOR""}"
"{""Age"":""30"",""Country"":""JOR""}"
"{""Age"":""37"",""Country"":""JOR""}"
"{""Age"":""45"",""Country"":""JOR""}"
"{""Age"":""59"",""Country"":""JOR""}"
"{""Age"":""30"",""Country"":""JOR""}"
"{""Age"":""49"",""Country"":""JOR""}"
"{""Age"":""65"",""Country"":""JOR""}"
"{""Age"":""81"",""Country"":""JOR""}"
"{""Age"":""74"",""Country"":""JOR""}"
"{""Age"":""37"",""Country"":""JOR""}"
"{""Age"":""38"",""Country"":""JOR""}"
"{""Age"":""39"",""Country"":""JOR""}"
"{""Age"":""45"",""Country"":""JOR""}"
"{""Age"":""47"",""Country"":""JOR""}"
"{""Age"":""58"",""Country"":""JOR""}"
"{""Age"":""39"",""Country"":""JOR""}"
"{""Age"":""30"",""Country"":""JOR""}"
"{""Age"":""39"",""Country"":""JOR""}"
"{""Age"":""42"",""Country"":""JOR""}"
"{""Age"":""40"",""Country"":""JOR""}"
"{""Age"":""18"",""Country"":""JOR""}"
"{""Age"":""29"",""Country"":""JOR""}"
"{""Age"":""28"",""Country"":""JOR""}"
"{""Age"":""36"",""Country"":""JOR""}"
"{""Age"":""30"",""Country"":""JOR""}"
"{""Age"":""58"",""Country"":""JOR""}"
"{""Age"":""32"",""Country"":""JOR""}"
"{""Age"":""56"",""Country"":""JOR""}"
"{""Age"":""20"",""Country"":""JOR""}"
"{""Age"":""50"",""Country"":""JOR""}"
"{""Age"":""19"",""Country"":""JOR""}"
"{""Age"":""28"",""Country"":""JOR""}"
"{""Age"":""60"",""Country"":""JOR""}"
"{""Age"":""34"",""Country"":""JOR""}"
"{""Age"":""33"",""Country"":""JOR""}"
"{""Age"":""21"",""Country"":""JOR""}"
"{""Age"":""27"",""Country"":""JOR""}"
"{""Age"":""20"",""Country"":""JOR""}"
"{""Age"":""36"",""Country"":""JOR""}"
"{""Age"":""20"",""Country"":""JOR""}"
"{""Age"":""68"",""Country"":""JOR""}"
"{""Age"":""55"",""Country"":""JOR""}"
"{""Age"":""31"",""Country"":""JOR""}"
"{""Age"":""32"",""Country"":""JOR""}"
"{""Age"":""49"",""Country"":""JOR""}"
"{""Age"":""59"",""Country"":""JOR""}"
"{""Age"":""23"",""Country"":""JOR""}"
"{""Age"":""27"",""Country"":""JOR""}"
"{""Age"":""21"",""Country"":""JOR""}"
"{""Age"":""42"",""Country"":""JOR""}"
"{""Age"":""42"",""Country"":""JOR""}"
"{""Age"":""33"",""Country"":""JOR""}"
"{""Age"":""43"",""Country"":""JOR""}"
"{""Age"":""32"",""Country"":""JOR""}"
"{""Age"":""65"",""Country"":""JOR""}"
"{""Age"":""45"",""Country"":""JOR""}"
"{""Age"":""49"",""Country"":""JOR""}"
"{""Age"":""51"",""Country"":""JOR""}"
"{""Age"":""38"",""Country"":""JOR""}"
"{""Age"":""31"",""Country"":""JOR""}"
"{""Age"":""42"",""Country"":""JOR""}"
"{""Age"":""75"",""Country"":""JOR""}"
"{""Age"":""25"",""Country"":""JOR""}"
"{""Age"":""29"",""Country"":""JOR""}"
"{""Age"":""19"",""Country"":""JOR""}"
"{""Age"":""19"",""Country"":""JOR""}"
"{""Age"":""34"",""Country"":""JOR""}"
"{""Age"":""34"",""Country"":""JOR""}"
"{""Age"":""20"",""Country"":""JOR""}"
"{""Age"":""19"",""Country"":""JOR""}"
"{""Age"":""36"",""Country"":""JOR""}"
"{""Age"":""18"",""Country"":""JOR""}"
"{""Age"":""19"",""Country"":""JOR""}"
"{""Age"":""24"",""Country"":""JOR""}"
"{""Age"":""20"",""Country"":""JOR""}"
"{""Age"":""22"",""Country"":""JOR""}"
"{""Age"":""19"",""Country"":""JOR""}"
"{""Age"":""35"",""Country"":""JOR""}"
"{""Age"":""30"",""Country"":""JOR""}"
"{""Age"":""38"",""Country"":""JOR""}"
"{""Age"":""22"",""Country"":""JOR""}"
"{""Age"":""74"",""Country"":""JOR""}"
"{""Age"":""48"",""Country"":""JOR""}"
"{""Age"":""59"",""Country"":""JOR""}"
"{""Age"":""19"",""Country"":""JOR""}"
"{""Age"":""41"",""Country"":""JOR""}"
"{""Age"":""47"",""Country"":""JOR""}"
"{""Age"":""36"",""Country"":""JOR""}"
"{""Age"":""26"",""Country"":""JOR""}"
"{""Age"":""62"",""Country"":""JOR""}"
"{""Age"":""43"",""Country"":""JOR""}"
"{""Age"":""43"",""Country"":""JOR""}"
"{""Age"":""18"",""Country"":""JOR""}"
"{""Age"":""48"",""Country"":""JOR""}"
"{""Age"":""62"",""Country"":""JOR""}"
"{""Age"":""63"",""Country"":""JOR""}"
"{""Age"":""38"",""Country"":""JOR""}"
"{""Age"":""35"",""Country"":""JOR""}"
"{""Age"":""37"",""Country"":""JOR""}"
"{""Age"":""77"",""Country"":""JOR""}"
"{""Age"":""31"",""Country"":""JOR""}"
"{""Age"":""69"",""Country"":""JOR""}"
"{""Age"":""65"",""Country"":""JOR""}"
"{""Age"":""59"",""Country"":""JOR""}"
"{""Age"":""67"",""Country"":""JOR""}"
"{""Age"":""38"",""Country"":""JOR""}"
"{""Age"":""33"",""Country"":""JOR""}"
"{""Age"":""34"",""Country"":""JOR""}"
"{""Age"":""19"",""Country"":""JOR""}"
"{""Age"":""28"",""Country"":""JOR""}"
"{""Age"":""23"",""Country"":""JOR""}"
"{""Age"":""43"",""Country"":""JOR""}"
"{""Age"":""21"",""Country"":""JOR""}"
"{""Age"":""32"",""Country"":""JOR""}"
"{""Age"":""25"",""Country"":""JOR""}"
"{""Age"":""40"",""Country"":""JOR""}"
"{""Age"":""32"",""Country"":""JOR""}"
"{""Age"":""24"",""Country"":""JOR""}"
"{""Age"":""30"",""Country"":""JOR""}"
"{""Age"":""73"",""Country"":""JOR""}"
"{""Age"":""62"",""Country"":""JOR""}"
"{""Age"":""26"",""Country"":""JOR""}"
"{""Age"":""39"",""Country"":""JOR""}"
"{""Age"":""79"",""Country"":""JOR""}"
"{""Age"":""38"",""Country"":""JOR""}"
"{""Age"":""34"",""Country"":""JOR""}"
"{""Age"":""37"",""Country"":""JOR""}"
"{""Age"":""45"",""Country"":""JOR""}"
"{""Age"":""23"",""Country"":""JOR""}"
"{""Age"":""24"",""Country"":""JOR""}"
"{""Age"":""40"",""Country"":""JOR""}"
"{""Age"":""32"",""Country"":""JOR""}"
"{""Age"":""35"",""Country"":""JOR""}"
"{""Age"":""19"",""Country"":""JOR""}"
"{""Age"":""41"",""Country"":""JOR""}"
"{""Age"":""28"",""Country"":""JOR""}"
"{""Age"":""23"",""Country"":""JOR""}"
"{""Age"":""76"",""Country"":""JOR""}"
"{""Age"":""43"",""Country"":""JOR""}"
"{""Age"":""27"",""Country"":""JOR""}"
"{""Age"":""27"",""Country"":""JOR""}"
"{""Age"":""41"",""Country"":""JOR""}"
"{""Age"":""48"",""Country"":""JOR""}"
"{""Age"":""34"",""Country"":""JOR""}"
"{""Age"":""43"",""Country"":""JOR""}"
"{""Age"":""37"",""Country"":""JOR""}"
"{""Age"":""45"",""Country"":""JOR""}"
"{""Age"":""56"",""Country"":""JOR""}"
